NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
651,14/02/2004,[82],[86],90,21,69,03
652,18/02/2004,69,75,[79],48,86,21
653,21/02/2004,69,48,86,21,03,08
654,25/02/2004,69,86,21,57,03,65
655,28/02/2004,69,86,21,75,57,89
656,01/03/2004,69,81,75,88,86,21
657,03/03/2004,[69],81,21,89,84,[75]
658,04/03/2004,82,89,28,57,21,03
659,05/03/2004,57,21,89,28,88,[82]
660,06/03/2004,21,89,28,08,57,[81]
661,07/03/2004,21,57,89,28,86,81
662,11/03/2004,89,57,08,28,86,81
663,13/03/2004,82,81,86,57,84,[88]
664,17/03/2004,82,57,21,28,49,89
665,20/03/2004,57,62,[21],28,81,89
666,24/03/2004,57,62,89,86,76,03
667,27/03/2004,57,62,89,82,25,28
668,31/03/2004,57,[45],28,81,12,86
669,02/04/2004,89,28,25,82,81,48
670,08/04/2004,57,89,41,62,28,86
671,09/04/2004,89,86,57,62,[41],28
672,12/04/2004,57,89,86,88,41,12
673,14/04/2004,41,88,57,62,89,12
674,17/04/2004,88,57,62,28,06,12
675,21/04/2004,[62],41,88,57,89,28
676,24/04/2004,28,57,88,10,34,48
677,28/04/2004,[88],28,57,12,[89],34
678,05/05/2004,88,28,81,[57],41,82
679,06/05/2004,88,41,81,82,01,[34]
680,15/05/2004,01,88,81,10,28,73
681,19/05/2004,88,82,01,81,41,73
682,22/05/2004,41,01,10,88,90,86
683,26/05/2004,88,01,28,82,86,31
684,29/05/2004,88,[01],31,25,37,82
685,03/06/2004,88,10,82,31,67,[25]
686,10/06/2004,88,41,10,31,67,82
687,11/06/2004,88,60,06,10,48,12
688,16/06/2004,88,06,86,82,67,48
689,19/06/2004,88,86,41,06,48,69
690,23/06/2004,88,41,06,10,48,90
691,26/06/2004,48,41,88,06,52,67
692,30/06/2004,41,67,88,06,[10],90
693,01/07/2004,88,86,70,67,06,23
694,02/07/2004,48,88,06,67,86,90
695,04/07/2004,88,41,70,06,48,[67]
696,07/07/2004,88,[48],75,90,12,41
697,08/07/2004,88,37,86,41,70,82
698,14/07/2004,06,70,88,[41],32,82
699,17/07/2004,70,06,88,41,86,39
700,21/07/2004,[88],70,06,32,41,86
701,24/07/2004,70,06,32,37,88,41
702,28/07/2004,70,06,88,41,71,86
703,31/07/2004,[70],41,06,88,86,48
704,05/08/2004,32,06,88,12,90,86
705,09/08/2004,06,32,88,12,86,09
706,14/08/2004,06,88,86,30,42,41
707,18/08/2004,88,75,41,12,06,32
708,21/08/2004,[88],12,30,06,75,76
709,25/08/2004,06,88,41,12,75,64
710,28/08/2004,06,88,41,12,29,75
711,06/09/2004,12,06,75,86,88,29
712,10/09/2004,41,88,06,12,29,30
713,12/09/2004,88,41,86,[06],12,09
714,15/09/2004,86,81,12,88,41,69
715,18/09/2004,88,08,39,86,81,41
716,22/09/2004,88,69,08,12,81,86
717,25/09/2004,69,12,30,88,[86],08
718,29/09/2004,88,08,12,18,39,81
719,01/10/2004,88,08,81,12,69,29
720,03/10/2004,88,12,69,39,81,09
721,04/10/2004,12,88,08,86,81,39
722,07/10/2004,88,39,[81],12,46,42
723,11/10/2004,39,12,18,88,41,[83]
724,13/10/2004,12,45,88,48,28,39
725,16/10/2004,[88],[12],41,39,45,76
726,20/10/2004,88,82,86,39,45,42
727,23/10/2004,88,41,45,08,39,18
728,27/10/2004,45,88,41,39,82,20
729,30/10/2004,39,45,88,86,82,28
730,02/11/2004,45,88,46,42,41,39
731,08/11/2004,88,39,82,45,41,[46]
732,09/11/2004,42,28,82,45,88,81
733,12/11/2004,45,82,42,86,88,39
734,13/11/2004,82,39,[45],86,42,57
735,17/11/2004,42,58,08,82,28,41
736,20/11/2004,82,39,42,70,88,02
737,24/11/2004,88,23,28,[43],41,08
738,27/11/2004,88,58,41,39,82,28
739,05/12/2004,82,28,88,86,46,41
740,06/12/2004,82,86,88,45,41,23
741,15/12/2004,39,86,19,88,41,82
742,18/12/2004,70,88,41,02,58,39
743,22/12/2004,39,28,47,41,[82],05
744,27/12/2004,88,39,49,62,86,47
745,29/12/2004,86,39,88,62,37,89
746,06/01/2005,39,02,88,14,62,05
747,09/01/2005,28,88,86,47,62,39
748,10/01/2005,47,86,76,58,39,04
749,12/01/2005,88,74,86,28,34,39
750,15/01/2005,39,02,47,86,66,05
751,19/01/2005,47,42,37,86,28,27
752,22/01/2005,39,37,47,[45],86,88
753,26/01/2005,86,39,37,88,48,50
754,29/01/2005,86,88,37,50,14,62
755,02/02/2005,86,37,39,50,88,81
756,03/02/2005,88,37,76,39,50,58
757,04/02/2005,86,37,39,88,50,05
758,07/02/2005,86,78,39,37,05,[50]
759,08/02/2005,86,37,45,39,[64],05
760,11/02/2005,86,37,39,88,47,02
761,16/02/2005,37,39,86,75,88,02
762,19/02/2005,[86],37,78,39,75,41
763,23/02/2005,[37],39,88,75,41,47
764,26/02/2005,86,88,39,75,58,47
765,01/03/2005,88,86,47,39,58,75
766,09/03/2005,[75],88,46,47,42,39
767,11/03/2005,84,52,86,66,88,39
768,12/03/2005,66,43,88,39,47,14
769,16/03/2005,39,41,88,14,43,58
770,19/03/2005,41,39,58,88,86,43
771,23/03/2005,88,39,41,86,85,30
772,26/03/2005,88,85,39,58,41,90
773,30/03/2005,88,84,86,41,58,39
774,05/04/2005,88,76,86,85,39,41
775,06/04/2005,[88],58,41,46,06,39
776,08/04/2005,45,41,58,[84],88,39
777,10/04/2005,58,41,39,47,83,86
778,13/04/2005,39,58,41,[83],81,86
779,16/04/2005,39,58,41,78,86,47
780,20/04/2005,58,76,63,88,30,39
781,23/04/2005,[88],39,85,89,63,12
782,27/04/2005,88,58,67,63,76,89
783,30/04/2005,88,58,24,47,12,45
784,01/05/2005,88,32,47,09,[63],39
785,02/05/2005,88,55,12,37,80,01
786,03/05/2005,88,86,58,62,39,63
787,07/05/2005,01,63,53,86,58,88
788,11/05/2005,88,[30],41,02,47,01
789,14/05/2005,88,41,63,70,14,27
790,18/05/2005,41,88,27,63,70,86
791,21/05/2005,63,70,88,27,53,14
792,25/05/2005,63,27,88,41,80,47
793,28/05/2005,88,14,12,63,86,45
794,04/06/2005,81,63,88,70,[41],14
795,08/06/2005,63,88,15,[46],58,14
796,09/06/2005,88,63,37,86,80,14
797,10/06/2005,63,86,88,53,37,14
798,12/06/2005,[88],63,58,01,14,27
799,15/06/2005,13,70,27,62,01,07
800,18/06/2005,[27],48,62,22,24,88
801,21/06/2005,14,62,70,81,85,[88]
802,23/06/2005,62,14,[86],50,13,72
803,25/06/2005,14,62,13,50,81,88
804,28/06/2005,14,62,81,12,13,86
805,30/06/2005,14,62,48,81,85,12
806,05/07/2005,62,48,88,14,81,26
807,07/07/2005,62,14,48,86,37,26
808,14/07/2005,62,[14],48,26,86,63
809,16/07/2005,12,86,48,50,62,26
810,19/07/2005,[62],12,86,48,81,70
811,21/07/2005,70,48,12,50,86,88
812,23/07/2005,12,[86],[48],50,[81],70
813,26/07/2005,12,88,13,15,63,52
814,28/07/2005,12,88,13,70,80,37
815,30/07/2005,12,55,50,[88],76,52
816,01/08/2005,12,86,50,37,88,47
817,06/08/2005,12,37,86,55,70,88
818,09/08/2005,12,88,31,54,50,37
819,10/08/2005,12,88,37,77,52,63
820,11/08/2005,37,12,88,50,70,87
821,13/08/2005,12,50,86,88,37,70
822,16/08/2005,12,37,86,50,47,88
823,18/08/2005,12,86,88,52,50,20
824,20/08/2005,12,50,20,37,52,[88]
825,23/08/2005,12,52,50,37,13,[86]
826,25/08/2005,12,50,52,37,13,86
827,27/08/2005,12,86,50,47,52,37
828,30/08/2005,12,52,88,50,20,47
829,02/09/2005,12,37,86,50,88,13
830,03/09/2005,37,12,[50],52,86,88
831,04/09/2005,37,12,86,77,47,80
832,07/09/2005,12,86,37,47,69,77
833,08/09/2005,12,37,77,86,47,69
834,12/09/2005,12,37,47,77,[69],86
835,13/09/2005,37,12,88,47,[77],67
836,15/09/2005,37,12,86,47,20,82
837,17/09/2005,12,37,[88],86,47,90
838,20/09/2005,12,[37],86,47,90,15
839,22/09/2005,12,90,88,86,47,81
840,24/09/2005,90,12,45,47,88,13
841,27/09/2005,[12],86,47,90,45,76
842,29/09/2005,45,86,90,88,47,13
843,09/10/2005,45,88,47,[90],86,13
844,11/10/2005,88,86,45,47,68,69
845,12/10/2005,88,76,81,45,47,68
846,13/10/2005,88,47,[45],63,86,05
847,15/10/2005,88,47,86,67,01,05
848,18/10/2005,88,16,47,76,62,[63]
849,20/10/2005,88,16,47,05,67,[76]
850,22/10/2005,88,47,05,16,67,15
851,25/10/2005,88,47,05,81,16,80
852,27/10/2005,88,47,70,05,86,09
853,29/10/2005,88,47,80,05,16,81
854,05/11/2005,47,88,[05],16,54,32
855,06/11/2005,47,81,63,12,70,16
856,08/11/2005,47,88,16,09,86,70
857,10/11/2005,47,88,81,86,69,70
858,15/11/2005,88,47,16,01,81,09
859,17/11/2005,47,16,09,54,81,70
860,19/11/2005,47,86,88,37,01,09
861,22/11/2005,47,88,[16],86,37,[70]
862,24/11/2005,47,88,86,01,[80],09
863,26/11/2005,47,86,81,88,70,11
864,29/11/2005,47,81,09,88,70,11
865,01/12/2005,47,81,70,88,86,11
866,02/12/2005,47,81,88,70,86,11
867,03/12/2005,81,47,37,86,70,11
868,07/12/2005,81,47,86,70,11,09
869,11/12/2005,81,47,86,[11],35,70
870,13/12/2005,81,47,09,43,46,37
871,15/12/2005,47,81,09,43,70,55
872,17/12/2005,81,47,43,09,[70],37
873,20/12/2005,47,81,09,86,89,87
874,22/12/2005,81,47,86,88,37,70
875,24/12/2005,81,[86],[47],70,43,19
876,27/12/2005,81,70,43,77,45,87
877,29/12/2005,81,70,77,79,45,15
878,31/12/2005,81,[70],43,19,89,15
879,04/01/2006,81,43,70,88,87,29
880,06/01/2006,81,19,43,77,45,70
881,07/01/2006,81,[45],86,03,19,29
882,08/01/2006,81,[37],70,19,43,77
883,14/01/2006,81,43,[89],88,37,70
884,17/01/2006,81,86,37,70,19,43
885,19/01/2006,[81],88,43,37,86,07
886,21/01/2006,86,19,43,82,70,[07]
887,24/01/2006,43,86,19,61,88,80
888,26/01/2006,80,37,77,81,[88],76
889,28/01/2006,86,[88],80,81,37,77
890,31/01/2006,61,19,43,37,24,51
891,02/02/2006,61,86,[03],37,70,10
892,03/02/2006,37,43,88,48,70,03
893,05/02/2006,43,88,19,61,03,37
894,09/02/2006,43,67,37,88,19,[61]
895,11/02/2006,88,37,43,14,19,67
896,12/02/2006,[88],14,43,37,86,80
897,14/02/2006,88,86,14,43,67,19
898,16/02/2006,86,88,43,19,65,67
899,18/02/2006,86,[88],14,43,37,70
900,21/02/2006,67,37,[86],82,45,14
901,23/02/2006,88,67,[70],43,10,42
902,25/02/2006,88,10,19,14,67,[86]
903,28/02/2006,88,43,67,19,74,10
904,01/03/2006,88,70,[14],43,67,37
905,06/03/2006,88,32,19,43,67,03
906,08/03/2006,88,70,67,43,32,86
907,10/03/2006,70,88,43,19,67,10
908,14/03/2006,19,70,88,67,86,[32]
909,16/03/2006,12,70,88,19,[48],67
910,18/03/2006,88,12,67,70,19,50
911,21/03/2006,12,50,70,19,67,88
912,23/03/2006,12,70,19,50,67,88
913,25/03/2006,12,86,19,50,67,88
914,28/03/2006,88,12,19,28,86,70
915,30/03/2006,88,12,70,19,36,50
916,02/04/2006,12,67,[50],19,28,36
917,03/04/2006,12,37,19,67,88,81
918,04/04/2006,12,36,[88],19,67,[70]
919,05/04/2006,12,19,86,70,28,36
920,07/04/2006,12,28,88,19,56,67
921,11/04/2006,88,12,19,67,28,70
922,13/04/2006,12,19,88,67,[86],70
923,15/04/2006,88,12,19,36,56,67
924,18/04/2006,[12],19,28,67,37,70
925,20/04/2006,19,67,70,56,80,28
926,22/04/2006,67,88,19,56,80,28
927,26/04/2006,88,56,70,19,67,20
928,27/04/2006,80,88,67,45,70,19
929,29/04/2006,88,67,19,36,56,45
930,01/05/2006,45,19,36,70,56,80
931,08/05/2006,88,70,19,56,67,37
932,09/05/2006,19,70,56,80,67,88
933,10/05/2006,70,19,56,28,80,36
934,12/05/2006,88,19,80,56,67,70
935,13/05/2006,19,56,88,67,82,80
936,16/05/2006,19,45,56,80,88,67
937,18/05/2006,[67],80,19,88,56,70
938,20/05/2006,88,56,80,70,19,[77]
939,23/05/2006,19,70,56,[80],45,88
940,25/05/2006,56,[19],55,28,88,45
941,27/05/2006,88,70,28,77,09,45
942,30/05/2006,74,70,88,28,09,77
943,04/06/2006,28,70,88,77,86,22
944,05/06/2006,28,74,88,70,[22],55
945,06/06/2006,56,28,88,74,70,55
946,07/06/2006,70,88,[56],86,28,[55]
947,13/06/2006,28,86,70,26,88,09
948,15/06/2006,28,15,88,26,70,86
949,17/06/2006,88,70,28,86,15,71
950,20/06/2006,07,88,86,28,70,09
951,22/06/2006,86,88,28,70,07,09
952,24/06/2006,28,42,07,09,15,86
953,27/06/2006,42,09,28,86,88,70
954,29/06/2006,09,15,[28],42,[86],88
955,01/07/2006,88,42,70,[81],37,09
956,02/07/2006,42,88,70,77,09,15
957,03/07/2006,88,42,86,15,70,77
958,09/07/2006,88,86,42,17,09,77
959,10/07/2006,88,42,09,[15],57,77
960,11/07/2006,88,57,[42],09,17,52
961,12/07/2006,88,17,72,52,[57],77
962,13/07/2006,88,14,17,09,32,72
963,15/07/2006,88,17,14,09,52,77
964,18/07/2006,88,09,14,52,11,17
965,20/07/2006,88,52,09,70,14,17
966,22/07/2006,88,72,09,52,62,17
967,25/07/2006,88,17,09,[52],70,72
968,27/07/2006,88,09,[82],72,20,17
969,29/07/2006,88,77,72,17,[70],09
970,04/08/2006,88,72,17,09,82,27
971,06/08/2006,88,23,14,09,[66],86
972,07/08/2006,88,17,82,20,09,63
973,08/08/2006,88,09,17,14,77,82
974,16/08/2006,88,09,82,17,40,[72]
975,17/08/2006,88,09,17,77,14,23
976,19/08/2006,[88],17,09,[82],22,20
977,22/08/2006,17,20,78,09,82,63
978,24/08/2006,78,17,63,82,09,88
979,26/08/2006,78,88,72,17,[09],82
980,29/08/2006,72,23,17,78,32,03
981,31/08/2006,[17],78,23,88,82,03
982,02/09/2006,78,23,32,82,86,13
983,03/09/2006,78,23,03,13,20,32
984,05/09/2006,78,[23],03,20,32,[88]
985,09/09/2006,13,78,20,32,86,03
986,11/09/2006,78,13,86,32,63,03
987,12/09/2006,78,86,13,82,32,03
988,14/09/2006,78,32,13,63,86,79
989,16/09/2006,78,13,32,86,63,82
990,19/09/2006,86,82,78,32,39,13
991,21/09/2006,78,03,82,32,13,86
992,23/09/2006,78,13,03,20,32,86
993,26/09/2006,78,76,13,32,86,03
994,28/09/2006,78,76,45,13,32,63
995,30/09/2006,76,13,78,86,[03],45
996,01/10/2006,78,32,03,45,13,[86]
997,06/10/2006,45,13,03,78,32,88
998,08/10/2006,78,32,13,45,76,88
999,10/10/2006,78,45,32,[13],86,03
1000,14/10/2006,78,01,88,44,32,76
1001,17/10/2006,78,01,32,03,45,86
1002,19/10/2006,03,78,01,82,45,32
1003,21/10/2006,01,78,19,45,81,03
1004,24/10/2006,01,78,76,03,19,[45]
1005,26/10/2006,78,01,76,03,19,32
1006,28/10/2006,01,19,32,78,76,[88]
1007,31/10/2006,01,[19],78,76,89,32
1008,02/11/2006,76,[01],03,72,89,78
1009,03/11/2006,76,78,32,89,04,03
1010,04/11/2006,[89],86,32,78,70,[76]
1011,05/11/2006,78,03,04,88,70,32
1012,07/11/2006,03,70,32,78,04,08
1013,11/11/2006,78,88,27,70,32,03
1014,14/11/2006,[88],63,70,32,78,86
1015,16/11/2006,78,82,32,70,86,63
1016,18/11/2006,79,78,[82],08,[81],27
1017,21/11/2006,78,04,08,79,70,72
1018,23/11/2006,78,32,74,86,[82],63
1019,25/11/2006,72,78,79,82,08,70
1020,28/11/2006,70,82,32,78,11,[74]
1021,30/11/2006,82,08,32,78,63,72
1022,01/12/2006,32,78,86,70,04,63
1023,08/12/2006,32,86,78,04,70,42
1024,09/12/2006,32,78,86,70,82,11
1025,10/12/2006,86,32,78,70,11,88
1026,12/12/2006,86,32,78,04,70,11
1027,14/12/2006,32,70,[78],86,82,11
1028,16/12/2006,32,70,79,86,42,82
1029,19/12/2006,[32],70,79,86,04,72
1030,21/12/2006,53,70,79,11,39,51
1031,23/12/2006,70,53,86,11,39,33
1032,27/12/2006,70,86,42,[11],53,33
1033,28/12/2006,86,70,82,79,53,33
1034,30/12/2006,86,79,70,[53],88,58
1035,02/01/2007,86,70,58,88,33,51
1036,03/01/2007,86,[70],33,58,88,51
1037,09/01/2007,86,88,33,79,63,18
1038,12/01/2007,86,88,18,33,08,82
1039,13/01/2007,86,79,18,33,82,71
1040,16/01/2007,86,82,18,[33],79,58
1041,18/01/2007,86,79,82,58,63,18
1042,20/01/2007,86,82,79,[18],09,58
1043,23/01/2007,86,71,79,58,05,82
1044,25/01/2007,86,79,58,05,82,88
1045,27/01/2007,86,58,71,82,42,[79]
1046,30/01/2007,86,05,09,58,42,61
1047,01/02/2007,86,71,[61],09,58,05
1048,05/02/2007,86,71,88,09,58,82
1049,08/02/2007,86,71,82,58,09,88
1050,10/02/2007,86,71,09,58,[62],82
1051,11/02/2007,86,71,82,05,09,58
1052,13/02/2007,[86],71,79,09,58,05
1053,15/02/2007,71,09,58,05,79,41
1054,17/02/2007,71,05,09,86,[41],58
1055,20/02/2007,05,71,01,09,58,88
1056,22/02/2007,71,55,05,01,09,58
1057,24/02/2007,71,55,09,58,67,05
1058,27/02/2007,71,55,82,09,[58],67
1059,02/03/2007,71,63,05,01,09,55
1060,03/03/2007,63,71,55,05,09,67
1061,04/03/2007,71,63,88,05,09,67
1062,05/03/2007,[88],71,05,63,09,86
1063,07/03/2007,71,63,88,05,82,09
1064,11/03/2007,88,71,05,63,46,09
1065,13/03/2007,63,71,05,09,[46],88
1066,15/03/2007,63,71,05,09,51,86
1067,17/03/2007,63,05,88,71,09,67
1068,20/03/2007,63,[71],[05],01,09,14
1069,22/03/2007,63,01,14,09,52,67
1070,24/03/2007,[63],01,88,09,52,77
1071,27/03/2007,15,09,77,01,14,52
1072,29/03/2007,88,09,52,01,63,14
1073,31/03/2007,88,86,15,09,52,67
1074,01/04/2007,01,[77],15,09,52,67
1075,06/04/2007,[88],43,15,01,09,86
1076,08/04/2007,15,14,09,52,88,67
1077,09/04/2007,15,88,[09],14,67,55
1078,10/04/2007,67,14,37,15,52,83
1079,12/04/2007,14,37,52,67,86,02
1080,14/04/2007,67,37,52,88,55,02
1081,17/04/2007,88,37,02,52,67,01
1082,19/04/2007,88,03,37,02,14,52
1083,21/04/2007,37,67,03,02,01,82
1084,24/04/2007,[67],14,37,88,03,02
1085,26/04/2007,37,88,63,52,03,14
1086,28/04/2007,[37],14,52,63,87,03
1087,04/05/2007,14,03,18,52,58,26
1088,05/05/2007,14,88,53,18,52,[03]
1089,06/05/2007,03,14,53,18,52,86
1090,07/05/2007,88,14,03,53,18,26
1091,15/05/2007,03,[88],14,53,04,18
1092,17/05/2007,77,03,53,14,04,86
1093,19/05/2007,03,53,04,88,80,87
1094,22/05/2007,03,14,53,49,26,04
1095,24/05/2007,04,03,53,26,49,14
1096,26/05/2007,03,14,53,18,26,04
1097,29/05/2007,77,53,26,04,03,14
1098,31/05/2007,53,18,14,04,88,03
1099,02/06/2007,53,14,18,49,04,01
1100,03/06/2007,53,88,14,18,04,[01]
1101,09/06/2007,53,01,49,14,04,88
1102,10/06/2007,04,53,01,88,14,[03]
1103,11/06/2007,88,53,01,03,04,14
1104,12/06/2007,53,03,04,01,50,88
1105,14/06/2007,01,03,04,53,49,88
1106,16/06/2007,01,88,[43],53,04,21
1107,19/06/2007,[01],88,53,70,43,14
1108,21/06/2007,86,01,53,14,03,57
1109,23/06/2007,53,03,14,01,88,49
1110,26/06/2007,01,88,14,53,03,58
1111,28/06/2007,01,88,14,53,[03],77
1112,30/06/2007,01,14,77,49,53,21
1113,04/07/2007,[01],14,88,53,03,77
1114,06/07/2007,14,01,86,53,49,88
1115,07/07/2007,01,14,49,53,88,03
1116,08/07/2007,14,53,88,01,03,58
1117,14/07/2007,03,14,53,01,77,88
1118,17/07/2007,01,77,88,03,14,53
1119,19/07/2007,77,01,03,76,53,34
1120,21/07/2007,01,77,88,53,03,82
1121,24/07/2007,01,53,77,14,69,57
1122,26/07/2007,01,14,53,03,21,77
1123,28/07/2007,57,14,53,01,77,03
1124,31/07/2007,53,70,88,76,01,57
1125,01/08/2007,01,[49],[53],57,14,70
1126,02/08/2007,57,01,14,81,78,[03]
1127,03/08/2007,62,76,57,14,51,77
1128,05/08/2007,88,77,57,70,51,01
1129,09/08/2007,57,01,40,82,03,[70]
1130,11/08/2007,88,82,34,03,40,57
1131,14/08/2007,82,01,03,77,81,57
1132,16/08/2007,88,03,01,77,82,57
1133,18/08/2007,77,03,[01],82,57,[88]
1134,21/08/2007,57,01,82,40,77,88
1135,23/08/2007,82,57,01,40,77,03
1136,25/08/2007,[57],82,03,40,01,[34]
1137,28/08/2007,01,82,03,40,51,70
1138,30/08/2007,82,01,40,51,17,03
1139,01/09/2007,82,51,40,28,03,01
1140,06/09/2007,82,40,01,51,44,43
1141,08/09/2007,82,01,40,51,28,[83]
1142,10/09/2007,82,[51],28,01,40,83
1143,13/09/2007,[82],01,77,88,40,13
1144,15/09/2007,40,13,77,28,01,81
1145,18/09/2007,13,40,77,01,83,70
1146,20/09/2007,13,40,41,01,62,83
1147,22/09/2007,13,62,40,41,02,42
1148,25/09/2007,42,13,88,40,83,62
1149,27/09/2007,13,40,42,41,88,28
1150,29/09/2007,13,77,42,70,88,28
1151,02/10/2007,13,42,28,41,88,40
1152,03/10/2007,[40],13,42,41,88,70
1153,04/10/2007,42,13,[66],88,28,86
1154,05/10/2007,13,88,42,28,74,41
1155,07/10/2007,13,28,[42],41,74,[83]
1156,11/10/2007,13,41,28,83,74,[88]
1157,12/10/2007,[13],41,74,[28],77,73
1158,13/10/2007,[41],73,03,74,81,62
1159,16/10/2007,73,70,74,03,43,83
1160,18/10/2007,73,74,03,70,86,30
1161,20/10/2007,03,70,73,74,88,43
1162,23/10/2007,55,73,70,03,74,88
1163,25/10/2007,[03],73,43,70,88,65
1164,27/10/2007,62,55,70,88,73,[56]
1165,30/10/2007,[73],88,43,47,55,37
1166,01/11/2007,43,55,74,88,62,86
1167,08/11/2007,43,74,[30],55,77,[37]
1168,09/11/2007,74,43,70,55,30,81
1169,10/11/2007,74,43,70,88,03,35
1170,12/11/2007,74,43,88,35,62,03
1171,13/11/2007,74,43,[62],70,88,35
1172,15/11/2007,[74],70,61,43,62,35
1173,17/11/2007,70,43,88,62,35,61
1174,20/11/2007,43,70,61,35,88,77
1175,22/11/2007,70,62,47,[61],43,88
1176,24/11/2007,70,47,43,01,62,29
1177,27/11/2007,43,88,70,47,01,62
1178,29/11/2007,88,70,[43],47,31,86
1179,04/12/2007,70,84,85,62,47,88
1180,05/12/2007,70,35,84,47,88,42
1181,06/12/2007,70,35,84,[47],88,81
1182,07/12/2007,70,[35],45,31,77,42
1183,13/12/2007,70,84,45,60,31,42
1184,15/12/2007,70,84,29,45,[31],88
1185,18/12/2007,70,84,01,45,42,15
1186,20/12/2007,70,45,87,88,84,60
1187,22/12/2007,70,45,84,01,68,[87]
1188,24/12/2007,45,70,01,84,88,77
1189,27/12/2007,88,70,84,86,45,01
1190,29/12/2007,[70],[84],45,88,86,77
1191,03/01/2008,45,88,60,62,86,01
1192,04/01/2008,88,45,01,60,32,30
1193,07/01/2008,45,62,[01],88,32,60
1194,15/01/2008,45,01,60,[88],32,15
1195,17/01/2008,45,01,42,08,60,[15]
1196,19/01/2008,45,08,60,42,01,88
1197,22/01/2008,45,08,16,60,01,77
1198,24/01/2008,45,88,08,32,01,16
1199,26/01/2008,45,08,42,01,30,86
1200,29/01/2008,08,45,16,83,32,62
1201,31/01/2008,[45],16,83,32,01,81
1202,01/02/2008,81,01,08,[16],83,32
1203,02/02/2008,08,83,32,[81],01,58
1204,05/02/2008,08,32,78,01,44,83
1205,08/02/2008,08,32,58,88,01,44
1206,09/02/2008,58,01,08,32,83,[88]
1207,10/02/2008,32,01,08,58,44,83
1208,12/02/2008,01,[08],44,58,32,83
1209,14/02/2008,44,01,32,88,58,11
1210,16/02/2008,01,44,32,83,58,86
1211,19/02/2008,11,44,24,32,58,88
1212,21/02/2008,88,24,44,32,58,86
1213,23/02/2008,32,58,01,88,[11],44
1214,26/02/2008,89,83,58,44,86,01
1215,28/02/2008,83,01,86,44,32,[58]
1216,01/03/2008,44,32,83,01,86,63
1217,04/03/2008,44,32,01,12,83,75
1218,05/03/2008,01,44,75,32,81,89
1219,06/03/2008,[89],44,83,[32],88,01
1220,07/03/2008,[42],83,44,88,01,75
1221,11/03/2008,44,01,48,63,31,83
1222,13/03/2008,01,44,47,88,48,86
1223,15/03/2008,01,44,02,63,81,66
1224,18/03/2008,44,48,24,88,63,34
1225,20/03/2008,88,44,66,79,12,63
1226,22/03/2008,79,24,[30],44,48,88
1227,25/03/2008,44,88,01,86,[79],[75]
1228,27/03/2008,48,44,88,03,22,57
1229,29/03/2008,44,03,48,63,88,57
1230,03/04/2008,44,57,30,33,03,48
1231,09/04/2008,[01],03,44,24,88,02
1232,10/04/2008,48,44,03,57,02,01
1233,11/04/2008,44,03,48,01,02,24
1234,12/04/2008,67,[44],03,24,02,22
1235,15/04/2008,24,10,48,03,[02],22
1236,17/04/2008,24,22,48,86,03,67
1237,19/04/2008,24,[22],48,88,23,85
1238,22/04/2008,24,10,67,48,[88],03
1239,24/04/2008,24,67,15,48,10,86
1240,26/04/2008,24,67,10,48,85,03
1241,29/04/2008,24,10,67,88,48,03
1242,01/05/2008,10,24,67,88,[86],85
1243,02/05/2008,24,10,67,09,88,48
1244,04/05/2008,24,67,03,10,88,81
1245,06/05/2008,24,[86],88,67,03,10
1246,07/05/2008,03,24,48,10,67,88
1247,08/05/2008,24,62,67,03,10,71
1248,13/05/2008,24,86,62,67,10,77
1249,15/05/2008,24,67,86,03,10,88
1250,17/05/2008,24,67,15,10,88,86
1251,20/05/2008,24,86,10,[67],03,[88]
1252,22/05/2008,24,10,23,15,77,48
1253,24/05/2008,15,24,80,10,23,48
1254,27/05/2008,[10],24,23,48,15,03
1255,29/05/2008,24,48,03,45,86,62
1256,31/05/2008,24,48,62,23,03,45
1257,03/06/2008,48,24,62,03,23,80
1258,05/06/2008,03,24,48,45,62,[80]
1259,09/06/2008,24,48,03,23,77,62
1260,11/06/2008,[24],48,03,23,88,62
1261,12/06/2008,48,04,70,[86],03,23
1262,14/06/2008,48,[03],23,81,70,88
1263,17/06/2008,23,48,04,80,81,45
1264,19/06/2008,23,81,15,48,04,[80]
1265,21/06/2008,80,23,48,15,04,45
1266,24/06/2008,23,48,15,04,45,80
1267,26/06/2008,[04],48,23,80,[35],15
1268,28/06/2008,[48],23,01,45,88,86
1269,02/07/2008,45,06,05,23,15,01
1270,06/07/2008,88,15,01,45,80,33
1271,08/07/2008,77,23,01,45,21,88
1272,10/07/2008,71,88,45,62,77,80
1273,15/07/2008,45,80,88,15,34,62
1274,17/07/2008,23,[34],45,88,80,66
1275,19/07/2008,80,23,01,45,88,15
1276,22/07/2008,80,01,23,45,15,88
1277,24/07/2008,[15],45,77,80,23,27
1278,26/07/2008,45,88,01,09,80,55
1279,29/07/2008,45,09,88,62,[57],80
1280,31/07/2008,45,80,27,06,23,76
1281,01/08/2008,45,76,01,86,[23],05
1282,03/08/2008,76,45,81,01,86,80
1283,04/08/2008,45,76,86,88,57,30
1284,05/08/2008,76,45,27,78,88,57
1285,07/08/2008,45,76,27,55,88,86
1286,11/08/2008,45,76,27,88,05,41
1287,14/08/2008,45,76,05,41,86,27
